lookback_period,buy_threshold_percentage,sell_threshold_percentage,cooldown_period,apy_percentage,max_drawdown_percentage,sharpe_ratio,trade_count,won_count,lost_count,won_rate,lost_rate,profit_factor
29,20,8,16,-22.414635441110608,77.20483445498597,-0.4025299851557216,438,189,249,43.15068493150685,56.849315068493155,0.8666108301831748
29,20,11,1,-25.749927532160203,83.14877989768928,-0.6018608720179481,440,179,261,40.68181818181818,59.31818181818181,0.864482919822083
29,20,11,4,-28.39223200716688,85.78933157515759,-0.504916426319744,448,183,265,40.848214285714285,59.15178571428571,0.8565182458995204
29,20,11,7,-31.894722004176057,85.32556521135137,-1.5031498389936562,444,180,264,40.54054054054054,59.45945945945946,0.8041211685847006
29,20,11,10,-35.23601269852102,86.95477598672039,-2.019567149702062,438,174,264,39.726027397260275,60.273972602739725,0.7712541922890958
29,20,11,13,-30.070782225185056,80.90000709158396,-1.4392288291717021,440,181,259,41.13636363636364,58.86363636363636,0.7938932654765496
29,20,11,16,-22.414635441110608,77.20483445498597,-0.4025299851557216,438,189,249,43.15068493150685,56.849315068493155,0.8666108301831748
29,20,14,1,-25.749927532160203,83.14877989768928,-0.6018608720179481,440,179,261,40.68181818181818,59.31818181818181,0.864482919822083
29,20,14,4,-28.39223200716688,85.78933157515759,-0.504916426319744,448,183,265,40.848214285714285,59.15178571428571,0.8565182458995204
29,20,14,7,-31.894722004176057,85.32556521135137,-1.5031498389936562,444,180,264,40.54054054054054,59.45945945945946,0.8041211685847006
29,20,14,10,-35.23601269852102,86.95477598672039,-2.019567149702062,438,174,264,39.726027397260275,60.273972602739725,0.7712541922890958
29,20,14,13,-30.070782225185056,80.90000709158396,-1.4392288291717021,440,181,259,41.13636363636364,58.86363636363636,0.7938932654765496
29,20,14,16,-22.414635441110608,77.20483445498597,-0.4025299851557216,438,189,249,43.15068493150685,56.849315068493155,0.8666108301831748
29,20,17,1,-25.749927532160203,83.14877989768928,-0.6018608720179481,440,179,261,40.68181818181818,59.31818181818181,0.864482919822083
29,20,17,4,-28.39223200716688,85.78933157515759,-0.504916426319744,448,183,265,40.848214285714285,59.15178571428571,0.8565182458995204
29,20,17,7,-31.894722004176057,85.32556521135137,-1.5031498389936562,444,180,264,40.54054054054054,59.45945945945946,0.8041211685847006
29,20,17,10,-35.23601269852102,86.95477598672039,-2.019567149702062,438,174,264,39.726027397260275,60.273972602739725,0.7712541922890958
29,20,17,13,-30.070782225185056,80.90000709158396,-1.4392288291717021,440,181,259,41.13636363636364,58.86363636363636,0.7938932654765496
29,20,17,16,-22.414635441110608,77.20483445498597,-0.4025299851557216,438,189,249,43.15068493150685,56.849315068493155,0.8666108301831748
29,20,20,1,-25.749927532160203,83.14877989768928,-0.6018608720179481,440,179,261,40.68181818181818,59.31818181818181,0.864482919822083
29,20,20,4,-28.39223200716688,85.78933157515759,-0.504916426319744,448,183,265,40.848214285714285,59.15178571428571,0.8565182458995204
29,20,20,7,-31.894722004176057,85.32556521135137,-1.5031498389936562,444,180,264,40.54054054054054,59.45945945945946,0.8041211685847006
29,20,20,10,-35.23601269852102,86.95477598672039,-2.019567149702062,438,174,264,39.726027397260275,60.273972602739725,0.7712541922890958
29,20,20,13,-30.070782225185056,80.90000709158396,-1.4392288291717021,440,181,259,41.13636363636364,58.86363636363636,0.7938932654765496
29,20,20,16,-22.414635441110608,77.20483445498597,-0.4025299851557216,438,189,249,43.15068493150685,56.849315068493155,0.8666108301831748
